,Intercept,x1,x2,x3,eta,group_index,y
68,1.0,-1.5214020760951723,0.6089253457490064,-0.30931874432825557,-5.033291289892858,4,0.009130392831576887
69,1.0,-0.7931064845617339,0.21717327515264648,-0.04411841849168884,0.20917315190085672,0,0.2666602984613131
70,1.0,-0.3807146562377202,-0.886199107775282,1.50084010243252,-0.3232484336437962,0,0.643647412167625
71,1.0,-0.07089744512047015,-0.3781132982521073,0.39558611537532323,1.2597379129491604,0,1.1364021460167333
72,1.0,-0.22112168967991022,0.7129983522868004,-0.4100394493256275,4.935013178454755,2,502.1947202204461
73,1.0,0.05219780545438798,0.8332324925295601,-0.5224123075419623,0.9107269201185852,7,0.4815161138398239
74,1.0,0.15280578862827793,0.4655804245318618,0.7410416681636064,-1.5917755650337653,3,0.11194571479140122
75,1.0,-0.9027747567412318,0.7693762188823949,-0.9116834452807597,1.696152401685522,6,2.1880331814180902
76,1.0,-0.9340689335702659,1.431610577810651,0.9669538947407114,3.4078780821084322,0,31.937595196053163
77,1.0,0.060824776001770636,-0.45735977295795993,-1.0801760490812822,4.611630678101404,5,125.63146805396009
78,1.0,1.6908477456067819,2.2631125197424686,0.24134129933210657,10.105426463755338,7,13665.618792700076
79,1.0,0.5379897638977479,-1.4694172853220049,-0.8787324101046541,1.588959386734949,2,2.3148868582390314
80,1.0,-0.4783207070518066,0.23327114299784407,0.8190105338056795,1.3894198616046443,1,6.167688521929849
81,1.0,0.4844022395320034,0.4352330959078048,0.3755367632916525,6.934346142095162,2,1888.924583105076
82,1.0,-0.6587834461103748,-1.37900322955046,2.0111586510814385,-0.22090644865011955,2,0.08977477527179899
83,1.0,1.6454112221256574,0.3658933801271675,0.3904837852377973,8.523065512640134,0,5572.97131095422
84,1.0,0.283131745966124,0.4334644018791979,-1.2739790660331587,3.032684475911207,1,15.424330669029708
85,1.0,1.533319201329945,0.6233292565907058,-0.6546801248585467,7.8170164617907805,1,1693.7452618205089
86,1.0,1.0447094226817657,0.18540079114571958,-1.1291422508586595,2.053521294935206,7,6.274557052945217
87,1.0,1.5094547191245975,-0.011308724473977858,-0.6964893166994169,2.731020096069259,4,20.052231449139523
88,1.0,-0.5984602066495421,0.21406786686286755,-1.5828133015091082,3.911869730845142,5,7.510487626702804
89,1.0,-1.877436723947785,0.7678927141064961,0.10893998786966276,-7.610519763888144,3,0.000678058879087022
90,1.0,2.366762013281957,0.843942163641788,0.28734679142352854,12.901026231179623,6,631238.1492348062
91,1.0,-0.7553129250245566,-0.6107251298703309,-0.3923113566481547,-2.319889441452256,1,0.008062126482612774
92,1.0,-0.10235430950242105,-2.636676768383006,0.18273847739650043,-10.4861547708929,3,1.8389805563525367e-05
93,1.0,-0.5596439102164807,0.5482301023767611,-0.1680827328327278,5.718384994599847,5,149.056400113686
94,1.0,-0.1942424625452226,-2.320075888316989,1.2839195014996851,-6.665031790771573,7,0.003402848073728718
95,1.0,-0.4097815083106447,-0.7621698989004352,-0.2724231471027159,-1.538144475651431,1,0.15995044483957455
96,1.0,3.115940967479672,-0.966004714706916,0.6716134818155017,10.966632755265849,6,36599.86588930683
97,1.0,1.7482714737553473,1.0842051073491519,-0.7065888235843667,6.770284602690145,7,202.48602752729417
98,1.0,-0.03687399317829406,0.9818469802563802,0.15767995419184344,6.5281466344692785,2,876.063523866511
99,1.0,0.8816459536729482,-1.2211397964649184,2.129219874786816,7.213404883319075,5,357.6926402563587
100,1.0,-0.7099000042004676,0.8295151295991466,-1.3641856411703626,2.1825538314470467,6,14.53160100252653
101,1.0,1.1984839254200856,1.035987758265114,-1.271692995351483,4.578847949663706,7,141.60255587099752
102,1.0,0.12853793036735617,-0.17818088225106654,1.9255477503969893,2.9363168363075163,1,15.746918765990149
103,1.0,0.5937305263328727,0.37380270585784314,1.3787119124733813,9.843522765616681,5,1288.571829287064
104,1.0,0.9993199421694587,-1.3912666397050089,2.130852882261843,3.139199389412094,0,58.99851816793745
105,1.0,1.1063038499679714,0.5240390716959722,-2.1465931763422277,2.483668886972244,7,2.4891402397321274
106,1.0,-0.16818705095905095,-1.6112900797017329,0.37218252274458097,-8.016394757569254,3,7.328908159245078e-05
107,1.0,-0.19002889234270845,-0.9988373028248031,-0.3374388604110248,-1.476601673148337,1,0.08051417270174237
108,1.0,1.0730654501429258,-0.2806706070400788,0.97387472813574,1.685207619262835,4,9.821100566698655
109,1.0,-1.5174268499020642,-1.1403808610871897,0.8449862287871747,-3.9603925872543013,6,0.020593277065717223
110,1.0,-0.534906695731196,-0.8196935797553021,-0.1866752062998355,-4.869525178582883,7,0.0030730087459441995
111,1.0,-0.770519879850045,0.6475363854728436,-0.9894050458355146,0.419606225692976,1,2.6239918616920863
112,1.0,-0.6300834605247397,-0.38845065369460197,0.36275856225258807,3.473303298001613,5,19.79560354161687
113,1.0,-0.11069938819462025,1.1520999092935251,0.3664755011666889,-0.9302578603198874,3,0.24494155981497034
114,1.0,0.514005521140005,0.006806168413157988,-0.147413586855752,3.369230571550277,1,52.87472927451809
115,1.0,1.7324296027220423,1.510112855699016,-1.2287405358918222,7.471861052425419,7,3863.110579691022
116,1.0,0.08135718647823471,0.7966910688312802,-0.24793376112699927,-1.582447308632219,3,0.1872170547313085
117,1.0,-1.0986818941250234,-0.14601578572164878,-0.3350875190380997,-0.863477536837935,6,1.0846187500494044
118,1.0,-0.15977462368556375,-1.5652482034559265,0.6512464444607814,-5.048992720434333,7,0.007611324643441853
119,1.0,-0.48609387293337963,1.2852082399866134,1.5537942671883416,8.82563915607889,5,16971.410297456732
120,1.0,-0.1929252400576256,-1.1528857318662997,0.17335814393026389,-1.194917508005396,0,0.09641596317137043
121,1.0,0.9627147093336808,-3.326254488407258,-1.1508095176794357,-3.7825741557409955,0,0.011774099692238157
122,1.0,-0.4882590647825243,-0.014512791732657659,0.5675173710688595,-2.2571176246167397,7,0.2453828786096962
123,1.0,-0.49766944294553056,-0.09115506305363631,1.0112913365445844,1.974690804397109,6,1.9772258709802604
124,1.0,-0.8992027588420904,0.540338742790468,-0.11597086135857768,-2.574554364053021,7,0.08590313293409618
125,1.0,-0.7054277192592077,0.9241298526877165,-0.19819541869498927,-3.7123797966048655,3,0.019214432613749884
126,1.0,-1.4132980583734696,1.1651139137566051,-0.3893940330913712,2.322333770485109,2,21.414705131110285
127,1.0,2.2133407760427675,-0.5358248532315913,-1.1039498910548209,9.065165666647694,2,4672.805670393273
128,1.0,0.10877064204031338,0.802156391672042,0.5506482330771381,-1.0032824199872845,3,0.06581768618593918
129,1.0,0.5713886650489459,-0.5220554172868267,0.8007449172111106,-2.70650715942688,3,0.03232495106040124
130,1.0,0.63932868741836,-1.9029539793206622,-0.6592413970983555,-6.820734282633494,3,0.0005353294136469634
131,1.0,1.9646609825954755,1.0403404689607154,0.6395675243430016,7.595676914214709,4,295.22708663602384
132,1.0,-0.2859009086967163,0.19585823810338487,1.2282556056606675,6.537548791799702,5,720.7574730113042
133,1.0,1.4091505692665687,0.7335107950860527,2.2949593267634927,11.744651166787765,2,181544.0450011488
134,1.0,-0.5447883339054791,-0.19854147145405385,0.0023660979356143214,-0.02002083019230938,0,1.0461476071222158
135,1.0,1.0492102189355657,-0.20245117313233113,-0.8664311885985143,5.442487949039966,6,59.92326347021285
136,1.0,0.7392850311499101,-0.11277643265025343,-0.20050545903122052,5.089965896460722,6,46.35635094700601
137,1.0,0.3764556168862935,-0.642571677969701,1.4935081364383767,2.666507321614313,0,3.368367652346081
138,1.0,0.7169332028553053,0.45679995923195144,-1.2460544072560409,8.86424453825996,5,12439.038840080417
139,1.0,-0.36063212703937975,-0.9777816310677612,-0.27920478813184846,-5.3255650186911865,4,0.009598073828224507
140,1.0,-0.38172758864228756,-0.9270777658119184,0.773243854446377,-6.737879867525835,3,0.00025759064301030237
141,1.0,-1.7007790945614045,0.3797156552132186,0.6865771134837357,-5.019548755606595,7,0.004325064864056522
142,1.0,-0.4521159993419096,1.4346594578420109,-0.8423042928789265,5.752174960775504,2,608.8681365591033
143,1.0,-0.724342932412829,1.7861509654167167,-0.4800278825736588,5.9907547367220335,2,364.09984379413083
144,1.0,-0.2757398536058445,-1.2572186480901713,-0.37741550037357463,-5.8156733272766115,4,0.0003777059815680647
145,1.0,0.08131367789879507,1.1976147814302163,1.3013980452699594,0.3493240046780617,3,1.2860323532115243
146,1.0,-0.3008771649953583,-0.14134085530678256,0.15264534334972737,-4.891217863433158,3,0.01957743277813252
147,1.0,1.2612433767833882,0.33872767622010963,0.09936381678235265,7.070350558971074,0,383.1966968129656
148,1.0,0.3328314532557874,-0.2865236665282447,0.7662347402425822,2.982847197064384,0,6.451101625414844
149,1.0,1.0860178307795512,0.9287085285056937,-0.7861169301608988,9.36613161994813,2,15770.569373261378
150,1.0,0.6434548241273914,2.9633656856714303,0.9118319569493343,12.173392525833174,0,81304.07908270977
151,1.0,-1.013319283682488,-1.057360342728743,-0.8225611439258748,-4.137896845293504,0,0.011966986724813297
152,1.0,0.9678418713708161,-0.017802064277636257,0.24458829988545697,9.362487409594749,5,7969.732593087551
153,1.0,-1.3147617318328269,0.3766543747077208,-0.3650516811958125,-0.25543212183871944,6,4.383008849091307
154,1.0,0.7748580742105453,-1.9832390671235305,1.7252174971537106,0.33938167528643504,1,1.9991094400526987
155,1.0,0.19973741927356495,-1.1397245543037924,1.2582456749524966,0.7258053314074622,0,0.2389230240656084
156,1.0,-1.1986676398585583,0.5203545873874185,-1.2610845669260116,-4.254897351102979,7,0.02791699557984126
157,1.0,1.23103338505071,-0.22222398570469462,-0.34772253186249347,5.304558121014219,0,168.15634072530764
158,1.0,-1.7970633984487054,-1.100639338939721,-0.37950527269105383,-5.476588810694487,6,0.003196359336347841
159,1.0,0.06635801212436061,-0.6862969372598503,0.45464831150370516,0.9570708234280492,0,3.187623092424144
160,1.0,-0.10272803333742346,0.37523132463365755,-0.7521880759984537,3.3266345663550583,6,20.509459119551742
161,1.0,0.654407397501713,-0.6921437342562472,-2.05068527651773,-4.58107706086152,3,0.004466421743283786
162,1.0,0.5417543730769607,0.41804845450410283,0.8231552207862431,-0.43614931751623054,3,1.2438950402682925
163,1.0,0.7151326473733354,0.2088552475124452,2.033324782628232,6.185797269067774,0,237.61173771540334
164,1.0,1.8450538613766199,-1.9329615468634933,0.9790055863573883,7.778456843531547,5,2978.7413041556647
165,1.0,2.540135389480603,-1.0740155182158369,-1.3410518710364665,2.9341596907338,4,13.80253255625318
166,1.0,-1.3559927477633775,-0.8203468242243868,0.36367320868305386,-2.9405778854229037,6,0.13569010119746447
167,1.0,-0.25636842236201207,-0.6741468456108469,0.5414022936817446,-0.3465403572185912,1,0.9029296422411685
168,1.0,-0.03795777240312001,-1.301923458371059,-0.5927452313347379,0.36505152202652935,2,0.27860186477851967
169,1.0,0.8551113400732859,-0.8816130452354041,0.11544168291023796,2.3803790289283002,1,21.998302553102125
170,1.0,0.8282087935460412,0.2291515124390819,-0.6239548313069875,-0.8743262794571169,3,0.48586112510619467
171,1.0,1.2611610037154273,1.2738726122904906,-1.5526858400614276,8.047273099432783,1,6461.592941132007
172,1.0,-0.299439264243003,1.6753300781044338,-0.887174017048281,5.876249508049527,6,381.6895627329674
173,1.0,0.16616916405575746,1.572326153885132,-0.39236114940071226,3.195501547986579,7,13.419930165636595
174,1.0,0.8964092979986638,-0.09936159637278753,0.3690442352525206,9.00824953445483,5,23995.122935435553
175,1.0,0.33138932657074976,0.8524140460993478,-0.16785885622207647,5.265192621696701,0,150.1020395094739
176,1.0,-2.775272903898381,-0.6778006304652331,1.0818968194962635,-13.469162993185886,3,1.8938874556433845e-06
177,1.0,-0.46908071841144644,-0.5271191762596358,0.8667603176716712,-3.298676026903603,7,0.08176425162258279
178,1.0,-1.3655343201727186,-0.5297873676694888,-0.18534041646629784,-9.418795639038223,3,1.084165823538831e-05
179,1.0,0.8271518302844444,-0.17148358010139444,-0.889393198398568,3.46472930714319,1,28.89980089629531
180,1.0,-0.5798626306590531,0.7765941891618523,-0.001857597021628189,4.208877917940484,2,197.36589960151426
181,1.0,-0.8447434963554531,-0.9033134303211303,0.061194629764870924,-5.90583882532504,7,0.0017146473666026592
182,1.0,-1.5025076559582986,-0.6741681405877357,0.07614437423805041,-0.16109514765565347,5,1.0677324007480335
183,1.0,-0.016998686475998333,-0.5568708515928132,-0.910473306185651,-0.1704610640530011,1,0.2258703249238203
184,1.0,2.2622026163023086,0.45451116128611174,-1.3015111902007723,10.644771835829959,6,51642.241537624315
185,1.0,-0.9452153133502618,-1.1866436985169801,1.9474453096360278,-0.6804960077393112,2,0.4111748028985502
186,1.0,-0.9559141004933638,0.936265340798449,-0.5161314250245966,5.231392775966764,5,108.01242269793396
187,1.0,1.2779880592129558,0.9033794957197553,-0.07251845778253545,2.5589101897100193,3,6.9546597117308355
188,1.0,0.5403977524269913,-0.8826317934778464,-0.750851011199725,3.1402371195554193,2,14.673811961090468
189,1.0,0.25466369277733364,1.1587768462339771,-1.8710760687155035,8.788024802143738,5,2290.4382424038067
190,1.0,0.5567780086902178,0.9144287175452901,-0.14841543107356725,6.141869704076988,0,714.8809473890433
191,1.0,-1.8317803409977735,0.9700065551904811,-0.7481476002889585,-1.6029838048564435,0,0.1868104257387266
192,1.0,1.4151395613422153,1.0033481061852125,0.06840196863191528,8.828646975909976,1,3776.1625437837406
193,1.0,0.45980751780253226,0.4386064066957908,-0.5500654558440632,0.6372735563423881,4,1.336159992130767
194,1.0,-1.533543615168693,1.6766681551649676,1.4054922689296758,3.3677657668717123,6,11.727985835068806
195,1.0,1.766960257361222,-1.4356259258761401,1.2224482395475897,5.873791345108923,6,383.87313476336334
196,1.0,1.0590851916267718,0.8906162413026525,0.27076395262763847,11.93665502399704,5,96724.78170618803
197,1.0,1.3835425665560452,0.3707468892709906,-1.9871487261008551,6.283733513652222,0,1139.13460457699
198,1.0,0.6671933012621761,-1.485177543932149,-0.06612301301447035,1.5125036367196703,6,4.431980182772466
199,1.0,0.6200376413678885,-1.1991711972691732,0.5091666829779933,2.424152992305582,6,8.732409097755703
200,1.0,0.38002879398544065,-1.082941620297155,-1.778497291930948,-0.7558158138075006,1,0.7451759559398042
201,1.0,0.9533659862299116,-0.14176710251056343,-0.7965535493957995,3.992298881750151,1,18.112731153484432
202,1.0,0.67355734604198,-1.0930245684798847,-0.4070867103305262,-1.8784378212272501,7,0.042331738977451225
203,1.0,2.1202521759491813,-0.4275086437997034,-1.1352129700868079,11.140432658228075,5,102265.10034598102
204,1.0,0.2128429169758026,-0.9952530198717762,0.5807259984077676,-5.150931623601661,3,0.002879942613372187
205,1.0,-1.19866378729059,1.3284723078664111,-1.7389364698924856,2.5971022475900254,2,1.7273902470254767
206,1.0,-0.522925822784234,2.148303180270303,0.7260567595612637,0.47748580320151923,3,4.886114988888058
207,1.0,-0.2874298427119037,-0.26008158105148077,2.3377182927360765,6.058560714009943,5,780.9263852100119
208,1.0,-0.18852692097468315,0.8226259786928113,-0.4487825940596568,-2.488254272214677,3,0.1999714745717127
209,1.0,-0.700870595317547,-0.7946606723093821,-0.2122500642517625,-8.003433956015446,3,0.0009220210871449233
210,1.0,1.7506945094970112,-0.7261012569772912,-0.7863710802760479,2.2042819004452685,7,1.276392000007766
211,1.0,-1.7142368966742076,-1.0849056530299486,0.2219057374540886,-6.1574210035863555,1,0.0037981377321323726
212,1.0,-0.9114585214559808,0.2865781633762572,1.0729194963980493,-2.5342272501683265,7,0.13135885638143316
213,1.0,-0.48358224435315134,-1.643140337836362,-0.6676293204720386,-7.055042520448015,7,0.0011062209493411155
214,1.0,1.0008255517621563,0.46012011728174046,-0.32879382693428827,2.528027617125942,4,13.65098462056472
215,1.0,-0.1390641052602,-0.22642691519057503,1.0464632658778092,1.8147551814643337,0,9.86307174044631
216,1.0,1.3026331283830546,-2.0330928879981696,0.12294906376189034,1.2853280141520478,0,3.174485611200872
217,1.0,1.572648666050794,-0.5201429718413688,0.7295768146308681,2.5136350892664714,4,6.657094217968741
218,1.0,-0.5902328277472318,1.4435918009489515,0.03971239230646368,0.1959766623838486,4,0.45221573052956127
219,1.0,-0.03746175975071442,-0.6479879929507926,1.5202809591708621,1.3651904913945012,0,21.62275695288168
220,1.0,0.5776990940772074,1.3430360672982273,-0.8347042060423376,6.498065702003187,1,196.49011755175837
221,1.0,-2.82429691333324,1.63628512997174,-0.8977550985206771,0.8670621843567332,5,2.32810070024479
222,1.0,-1.3738793426093803,1.3489946812347489,0.049393931455856716,-4.607286728699821,3,0.0055721920943094935
223,1.0,0.7584897954317524,1.0567522674737242,1.9574225571172756,8.027122969604513,1,6039.704737434993
224,1.0,0.17896943559325632,-1.3108933721310414,-1.0739816784318093,-1.5363228042281143,1,0.19865866594734474
225,1.0,1.3990897184590365,-0.3186151712514923,-0.6094942092640351,6.408360564841683,6,1079.0692836234325
226,1.0,-2.1893774782075677,-0.36029611778210213,-0.3173991167882312,-9.56531568885066,4,5.599825753523743e-05
227,1.0,0.2763735484759963,0.7493641294143626,-0.046896789874958655,1.6925189134488603,7,6.82830247655176
228,1.0,-0.41859638166374924,-2.9207051729412323,-2.105822313478279,-6.720372517297989,6,0.00046578727355580914
229,1.0,0.4289771482267729,1.617889575638707,0.21927211500331042,8.691027630395958,6,391.41599460806975
230,1.0,0.5078982132645173,0.1452674459704615,-0.2760993510880952,3.618934287096344,1,42.79077226833124
231,1.0,1.9272047697103878,-0.3073190340429976,-0.852926732509107,1.1089515385341047,3,0.5733446284880157
232,1.0,-0.8970228858531557,-1.2495663024921797,-1.4019318891920887,-3.6272345748002723,6,0.007053175668289606
233,1.0,-0.0696734473794554,-0.7177506503927374,-0.5121211102647075,-0.13012420990223705,0,0.5913846380521729
234,1.0,0.7488858756798145,0.14100742431853072,0.07121043193607193,4.575781239389203,1,61.36004347380785
235,1.0,-0.662802622856222,-1.9126905556657932,0.8405989890125096,-7.388525271615536,7,0.0008331687224224844
236,1.0,1.617612544128406,-1.4907030929458904,-0.6759740346173466,-0.06019265299211529,7,0.18758694730581316
237,1.0,-0.46762357463771403,-0.1265737042614169,-0.8901118303206537,3.888022076584762,5,37.79051452684763
238,1.0,-0.0867793251862548,-0.4430133683592154,0.0028185943316756043,0.81179930284798,0,3.243066547467909
239,1.0,-0.5637202537550295,3.1913127587165544,-0.20943707089615932,9.240363260308218,6,9421.53294117431
240,1.0,1.3252778944310653,-0.5454523008602916,0.910303851233535,5.548173367530963,0,453.03006870623256
241,1.0,-0.2527625992541371,-0.8978860020523984,-0.32253270573070597,-1.4128909051801342,1,0.44354952113117013
242,1.0,0.21421496999926432,0.35088281392861964,-1.0285953532003207,7.146364673938535,5,2473.399853371664
243,1.0,-0.873872867885776,-1.0962530442151137,0.9083802378727901,-3.1267580906144867,1,0.009657739721206126
244,1.0,0.9876939807751902,0.5938219440170422,-0.7716284021057985,7.296276263603845,6,2267.29808271342
245,1.0,0.6521997323050753,-1.9896685910313692,0.6797294079953334,-0.32090823453651995,0,1.2076789223557212
246,1.0,-1.3597108930444815,-0.03978074339065893,0.7018886193325523,2.250129695572263,5,2.5630463813360667
247,1.0,-0.6760369418632969,0.0751140647325417,-1.3167138429242133,3.479778184746937,5,72.99165786122425
248,1.0,-0.12671947735118605,0.7558038695890306,0.4546094215386952,7.974646668779053,5,2164.577435512687
249,1.0,-1.480712949823856,-1.1100357852101992,-1.574270226899665,-5.220434985727573,6,0.007387347281277367
250,1.0,-1.1292979066304494,0.9020584269493518,0.5584164968838708,-4.648782301822872,3,0.009926368267259802
251,1.0,0.28270382222473167,-0.1722881652268937,-0.8157206942004077,-1.607232657548202,4,0.3156187404619272
252,1.0,0.24514066534419568,2.4806638606861697,1.0517135363971073,10.768343274770777,6,52178.07655990818
253,1.0,-0.7275107275863589,-0.6956334438510725,1.581443296827286,-6.7635662848689995,3,0.001537871090932484
254,1.0,1.004229960862256,-1.4477601014708994,-2.1364471371642457,-2.761274173121149,7,0.02423654121786386
255,1.0,1.3362818210775378,0.39354299069689924,0.45138449405457465,7.285521820609054,1,88.79977520069778
256,1.0,-0.4355818507969279,0.32841088554112124,1.3058943344813674,-1.3451158834373271,4,0.09180705826381043
257,1.0,-0.3410338868272155,0.620298801166309,1.591722283891178,0.40819361588329084,7,1.1230934795232888
258,1.0,0.5278006392308464,1.5985787968080336,0.485519022543102,4.927000405261651,7,31.392537039021512
259,1.0,2.5675449031111106,0.08430316419816976,2.8313538869825856,11.818882598524791,1,131567.7499966371
260,1.0,-2.2436273335221704,0.7718521690462589,-0.2923021997347496,0.8983606977194571,5,6.5868350841833045
